Cameron Maybin, 1.8557293636966015, 1.2937399619296888, LF
Matt Wieters, 2.5263004167951983, 1.7249866159062517, C
Brad Miller, 1.752489475355756, 1.7249866159062517, 3B
Francisco Cervelli, 2.762523057892672, 1.7249866159062517, C
Asdrubal Cabrera, 3.065779109301798, 2.1562332698828146, 2B
Stephen Vogt, 2.4527018428778207, 2.5874799238593775, C
Jose Peraza, 3.0833871836102777, 2.5874799238593775, 2B
Hunter Pence, 3.275010283211166, 2.5874799238593775, RF
Mitch Moreland, 2.9329161334591825, 2.5874799238593775, 1B
Jose Iglesias, 3.359397458876185, 2.5874799238593775, SS
Maikel Franco, 3.6428503938352566, 2.5874799238593775, 3B
Brock Holt, 1.5129287037416752, 2.8031032508476588, 2B
Eric Thames, 1.6947309643421962, 3.4499732318125034, 1B
Travis Shaw, 2.150787640085094, 3.4499732318125034, 2B
Kevin Pillar, 4.66285844228399, 3.4499732318125034, CF
Alex Gordon, 3.041288202180865, 3.4499732318125034, LF
Austin Romine, 2.976618216049327, 3.579347228005472, C
Yimi Garcia, 5.460897302402729, 0.5032648451906488, RP
